step,time(s),sat_id,pos_x(km),pos_y(km),pos_z(km),vel_x(km/s),vel_y(km/s),vel_z(km/s),fuel(kg),formation,strategy
57,580.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
57,580.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
57,580.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
57,580.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
57,580.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
57,580.00,1005,42162018.887885,-111062.865966,-58678.679696,0.000000,7546.000000,0.000000,1000.00,1,1
57,580.00,1006,42164258.647888,101733.670408,16895.974889,0.000000,7546.000000,0.000000,1000.00,1,2
57,580.00,1007,42164485.743801,-1925.103903,70916.253583,0.000000,7546.000000,0.000000,1000.00,0,2
57,580.00,1008,42164534.899584,80974.150883,-14965.706686,0.000000,7546.000000,0.000000,1000.00,1,2
58,590.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
58,590.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
58,590.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
58,590.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
58,590.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
58,590.00,1005,42162018.887885,-111062.865966,-58678.679696,0.000000,7546.000000,0.000000,1000.00,1,1
58,590.00,1006,42164258.647888,101733.670408,16895.974889,0.000000,7546.000000,0.000000,1000.00,1,2
58,590.00,1007,42164485.743801,-1925.103903,70916.253583,0.000000,7546.000000,0.000000,1000.00,0,2
58,590.00,1008,42164534.899584,80974.150883,-14965.706686,0.000000,7546.000000,0.000000,1000.00,1,2
59,600.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
59,600.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
59,600.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
59,600.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
59,600.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
59,600.00,1005,42162018.887885,-111062.865966,-58678.679696,0.000000,7546.000000,0.000000,1000.00,1,1
59,600.00,1006,42164258.647888,101733.670408,16895.974889,0.000000,7546.000000,0.000000,1000.00,1,2
59,600.00,1007,42164485.743801,-1925.103903,70916.253583,0.000000,7546.000000,0.000000,1000.00,0,2
59,600.00,1008,42164534.899584,80974.150883,-14965.706686,0.000000,7546.000000,0.000000,1000.00,1,2
60,610.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
60,610.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
60,610.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
60,610.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
60,610.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
60,610.00,1005,42162018.887885,-111062.865966,-58678.679696,0.000000,7546.000000,0.000000,1000.00,1,1
60,610.00,1006,42164258.647888,101733.670408,16895.974889,0.000000,7546.000000,0.000000,1000.00,1,2
60,610.00,1007,42164485.743801,-1925.103903,70916.253583,0.000000,7546.000000,0.000000,1000.00,0,2
60,610.00,1008,42164534.899584,80974.150883,-14965.706686,0.000000,7546.000000,0.000000,1000.00,1,2
61,620.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
61,620.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
61,620.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
61,620.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
61,620.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
61,620.00,1005,42162018.887885,-111062.865966,-58678.679696,0.000000,7546.000000,0.000000,1000.00,1,1
61,620.00,1006,42164258.647888,101733.670408,16895.974889,0.000000,7546.000000,0.000000,1000.00,1,2
61,620.00,1007,42164485.743801,-1925.103903,70916.253583,0.000000,7546.000000,0.000000,1000.00,0,2
61,620.00,1008,42164534.899584,80974.150883,-14965.706686,0.000000,7546.000000,0.000000,1000.00,1,2
62,630.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
62,630.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
62,630.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
62,630.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
62,630.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
62,630.00,1005,42162018.887885,-111062.865966,-58678.679696,0.000000,7546.000000,0.000000,1000.00,1,1
62,630.00,1006,42164258.647888,101733.670408,16895.974889,0.000000,7546.000000,0.000000,1000.00,1,2
62,630.00,1007,42164485.743801,-1925.103903,70916.253583,0.000000,7546.000000,0.000000,1000.00,0,2
62,630.00,1008,42164534.899584,80974.150883,-14965.706686,0.000000,7546.000000,0.000000,1000.00,1,2
63,640.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
63,640.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
63,640.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
63,640.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
63,640.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
63,640.00,1005,42162018.887885,-111062.865966,-58678.679696,0.000000,7546.000000,0.000000,1000.00,1,1
63,640.00,1006,42164258.647888,101733.670408,16895.974889,0.000000,7546.000000,0.000000,1000.00,1,2
63,640.00,1007,42164485.743801,-1925.103903,70916.253583,0.000000,7546.000000,0.000000,1000.00,0,2
63,640.00,1008,42164534.899584,80974.150883,-14965.706686,0.000000,7546.000000,0.000000,1000.00,1,2
64,650.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
64,650.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
64,650.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
64,650.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
64,650.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
64,650.00,1005,42162018.887885,-111062.865966,-58678.679696,0.000000,7546.000000,0.000000,1000.00,1,1
64,650.00,1006,42164258.647888,101733.670408,16895.974889,0.000000,7546.000000,0.000000,1000.00,1,2
64,650.00,1007,42164485.743801,-1925.103903,70916.253583,0.000000,7546.000000,0.000000,1000.00,0,2
64,650.00,1008,42164534.899584,80974.150883,-14965.706686,0.000000,7546.000000,0.000000,1000.00,1,2
65,660.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
65,660.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
65,660.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
65,660.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
65,660.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
65,660.00,1005,42162018.887885,-111062.865966,-58678.679696,0.000000,7546.000000,0.000000,1000.00,1,1
65,660.00,1006,42164258.647888,101733.670408,16895.974889,0.000000,7546.000000,0.000000,1000.00,1,2
65,660.00,1007,42164485.743801,-1925.103903,70916.253583,0.000000,7546.000000,0.000000,1000.00,0,2
65,660.00,1008,42164534.899584,80974.150883,-14965.706686,0.000000,7546.000000,0.000000,1000.00,1,2
66,670.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
66,670.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
66,670.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
66,670.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
66,670.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
66,670.00,1005,42162018.887885,-111062.865966,-58678.679696,0.000000,7546.000000,0.000000,1000.00,1,1
66,670.00,1006,42164258.647888,101733.670408,16895.974889,0.000000,7546.000000,0.000000,1000.00,1,2
66,670.00,1007,42164485.743801,-1925.103903,70916.253583,0.000000,7546.000000,0.000000,1000.00,0,2
66,670.00,1008,42164534.899584,80974.150883,-14965.706686,0.000000,7546.000000,0.000000,1000.00,1,2
67,680.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
67,680.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
67,680.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
67,680.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
67,680.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
67,680.00,1005,42162018.887885,-111062.865966,-58678.679696,0.000000,7546.000000,0.000000,1000.00,1,1
67,680.00,1006,42164258.647888,101733.670408,16895.974889,0.000000,7546.000000,0.000000,1000.00,1,2
67,680.00,1007,42164485.743801,-1925.103903,70916.253583,0.000000,7546.000000,0.000000,1000.00,0,2
67,680.00,1008,42164534.899584,80974.150883,-14965.706686,0.000000,7546.000000,0.000000,1000.00,1,2
68,690.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
68,690.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
68,690.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
68,690.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
68,690.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
68,690.00,1005,42162018.887885,-111062.865966,-58678.679696,0.000000,7546.000000,0.000000,1000.00,1,1
68,690.00,1006,42164258.647888,101733.670408,16895.974889,0.000000,7546.000000,0.000000,1000.00,1,2
68,690.00,1007,42164485.743801,-1925.103903,70916.253583,0.000000,7546.000000,0.000000,1000.00,0,2
68,690.00,1008,42164534.899584,80974.150883,-14965.706686,0.000000,7546.000000,0.000000,1000.00,1,2
69,700.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
69,700.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
69,700.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
69,700.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
69,700.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
69,700.00,1005,42162018.887885,-111062.865966,-58678.679696,0.000000,7546.000000,0.000000,1000.00,1,1
69,700.00,1006,42164258.647888,101733.670408,16895.974889,0.000000,7546.000000,0.000000,1000.00,1,2
69,700.00,1007,42164485.743801,-1925.103903,70916.253583,0.000000,7546.000000,0.000000,1000.00,0,2
69,700.00,1008,42164534.899584,80974.150883,-14965.706686,0.000000,7546.000000,0.000000,1000.00,1,2
70,710.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
70,710.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
70,710.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
70,710.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
70,710.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
70,710.00,1005,42162018.887885,-111062.865966,-58678.679696,0.000000,7546.000000,0.000000,1000.00,1,1
70,710.00,1006,42164258.647888,101733.670408,16895.974889,0.000000,7546.000000,0.000000,1000.00,1,2
70,710.00,1007,42164485.743801,-1925.103903,70916.253583,0.000000,7546.000000,0.000000,1000.00,0,2
70,710.00,1008,42164534.899584,80974.150883,-14965.706686,0.000000,7546.000000,0.000000,1000.00,1,2
71,720.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
71,720.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
71,720.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
71,720.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
71,720.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
71,720.00,1005,42162018.887885,-111062.865966,-58678.679696,0.000000,7546.000000,0.000000,1000.00,1,1
71,720.00,1006,42164258.647888,101733.670408,16895.974889,0.000000,7546.000000,0.000000,1000.00,1,2
71,720.00,1007,42164485.743801,-1925.103903,70916.253583,0.000000,7546.000000,0.000000,1000.00,0,2
71,720.00,1008,42164534.899584,80974.150883,-14965.706686,0.000000,7546.000000,0.000000,1000.00,1,2
72,730.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
72,730.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
72,730.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
72,730.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
72,730.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
72,730.00,1005,42162018.887885,-111062.865966,-58678.679696,0.000000,7546.000000,0.000000,1000.00,1,1
72,730.00,1006,42164258.647888,101733.670408,16895.974889,0.000000,7546.000000,0.000000,1000.00,1,2
72,730.00,1007,42164485.743801,-1925.103903,70916.253583,0.000000,7546.000000,0.000000,1000.00,0,2
72,730.00,1008,42164534.899584,80974.150883,-14965.706686,0.000000,7546.000000,0.000000,1000.00,1,2
73,740.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
73,740.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
73,740.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
73,740.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
73,740.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
73,740.00,1005,42162018.887885,-111062.865966,-58678.679696,0.000000,7546.000000,0.000000,1000.00,1,1
73,740.00,1006,42164258.647888,101733.670408,16895.974889,0.000000,7546.000000,0.000000,1000.00,1,2
73,740.00,1007,42164485.743801,-1925.103903,70916.253583,0.000000,7546.000000,0.000000,1000.00,0,2
73,740.00,1008,42164534.899584,80974.150883,-14965.706686,0.000000,7546.000000,0.000000,1000.00,1,2
74,750.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
74,750.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
74,750.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
74,750.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
74,750.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
74,750.00,1005,42162018.887885,-111062.865966,-58678.679696,0.000000,7546.000000,0.000000,1000.00,1,1
74,750.00,1006,42164258.647888,101733.670408,16895.974889,0.000000,7546.000000,0.000000,1000.00,1,2
74,750.00,1007,42164485.743801,-1925.103903,70916.253583,0.000000,7546.000000,0.000000,1000.00,0,2
74,750.00,1008,42164534.899584,80974.150883,-14965.706686,0.000000,7546.000000,0.000000,1000.00,1,2
75,760.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
75,760.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
75,760.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
75,760.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
75,760.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
75,760.00,1005,42162018.887885,-111062.865966,-58678.679696,0.000000,7546.000000,0.000000,1000.00,1,1
75,760.00,1006,42164258.647888,101733.670408,16895.974889,0.000000,7546.000000,0.000000,1000.00,1,2
75,760.00,1007,42164485.743801,-1925.103903,70916.253583,0.000000,7546.000000,0.000000,1000.00,0,2
75,760.00,1008,42164534.899584,80974.150883,-14965.706686,0.000000,7546.000000,0.000000,1000.00,1,2
76,770.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
76,770.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
76,770.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
76,770.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
76,770.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
76,770.00,1005,42162018.887885,-111062.865966,-58678.679696,0.000000,7546.000000,0.000000,1000.00,1,1
76,770.00,1006,42164258.647888,101733.670408,16895.974889,0.000000,7546.000000,0.000000,1000.00,1,2
76,770.00,1007,42164485.743801,-1925.103903,70916.253583,0.000000,7546.000000,0.000000,1000.00,0,2
76,770.00,1008,42164534.899584,80974.150883,-14965.706686,0.000000,7546.000000,0.000000,1000.00,1,2
77,780.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
77,780.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
77,780.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
77,780.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
77,780.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
77,780.00,1005,42162018.887885,-111062.865966,-58678.679696,0.000000,7546.000000,0.000000,1000.00,1,1
77,780.00,1006,42164258.647888,101733.670408,16895.974889,0.000000,7546.000000,0.000000,1000.00,1,2
77,780.00,1007,42164485.743801,-1925.103903,70916.253583,0.000000,7546.000000,0.000000,1000.00,0,2
77,780.00,1008,42164534.899584,80974.150883,-14965.706686,0.000000,7546.000000,0.000000,1000.00,1,2
78,790.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
78,790.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
78,790.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
78,790.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
78,790.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
78,790.00,1005,42162018.887885,-111062.865966,-58678.679696,0.000000,7546.000000,0.000000,1000.00,1,1
78,790.00,1006,42164258.647888,101733.670408,16895.974889,0.000000,7546.000000,0.000000,1000.00,1,2
78,790.00,1007,42164485.743801,-1925.103903,70916.253583,0.000000,7546.000000,0.000000,1000.00,0,2
78,790.00,1008,42164534.899584,80974.150883,-14965.706686,0.000000,7546.000000,0.000000,1000.00,1,2
79,800.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
79,800.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
79,800.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
79,800.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
79,800.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
79,800.00,1005,42162018.887885,-111062.865966,-58678.679696,0.000000,7546.000000,0.000000,1000.00,1,1
79,800.00,1006,42164258.647888,101733.670408,16895.974889,0.000000,7546.000000,0.000000,1000.00,1,2
79,800.00,1007,42164485.743801,-1925.103903,70916.253583,0.000000,7546.000000,0.000000,1000.00,0,2
79,800.00,1008,42164534.899584,80974.150883,-14965.706686,0.000000,7546.000000,0.000000,1000.00,1,2
80,810.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
80,810.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
80,810.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
80,810.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
80,810.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
80,810.00,1005,42162018.887885,-111062.865966,-58678.679696,0.000000,7546.000000,0.000000,1000.00,1,1
80,810.00,1006,42164258.647888,101733.670408,16895.974889,0.000000,7546.000000,0.000000,1000.00,1,2
80,810.00,1007,42164485.743801,-1925.103903,70916.253583,0.000000,7546.000000,0.000000,1000.00,0,2
80,810.00,1008,42164534.899584,80974.150883,-14965.706686,0.000000,7546.000000,0.000000,1000.00,1,2
81,820.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
81,820.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
81,820.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
81,820.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
81,820.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
81,820.00,1005,42162018.887885,-111062.865966,-58678.679696,0.000000,7546.000000,0.000000,1000.00,1,1
81,820.00,1006,42164258.647888,101733.670408,16895.974889,0.000000,7546.000000,0.000000,1000.00,1,2
81,820.00,1007,42164485.743801,-1925.103903,70916.253583,0.000000,7546.000000,0.000000,1000.00,0,2
81,820.00,1008,42164534.899584,80974.150883,-14965.706686,0.000000,7546.000000,0.000000,1000.00,1,2
82,830.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
82,830.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
82,830.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
82,830.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
82,830.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
82,830.00,1005,42162018.887885,-111062.865966,-58678.679696,0.000000,7546.000000,0.000000,1000.00,1,1
82,830.00,1006,42164258.647888,101733.670408,16895.974889,0.000000,7546.000000,0.000000,1000.00,1,2
82,830.00,1007,42164485.743801,-1925.103903,70916.253583,0.000000,7546.000000,0.000000,1000.00,0,2
82,830.00,1008,42164534.899584,80974.150883,-14965.706686,0.000000,7546.000000,0.000000,1000.00,1,2
83,840.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
83,840.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
83,840.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
83,840.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
83,840.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
83,840.00,1005,42162018.887885,-111062.865966,-58678.679696,0.000000,7546.000000,0.000000,1000.00,1,1
83,840.00,1006,42164258.647888,101733.670408,16895.974889,0.000000,7546.000000,0.000000,1000.00,1,2
83,840.00,1007,42164485.743801,-1925.103903,70916.253583,0.000000,7546.000000,0.000000,1000.00,0,2
83,840.00,1008,42164534.899584,80974.150883,-14965.706686,0.000000,7546.000000,0.000000,1000.00,1,2
84,850.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
84,850.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
84,850.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
84,850.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
84,850.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
84,850.00,1005,42162018.887885,-111062.865966,-58678.679696,0.000000,7546.000000,0.000000,1000.00,1,1
84,850.00,1006,42164258.647888,101733.670408,16895.974889,0.000000,7546.000000,0.000000,1000.00,1,2
84,850.00,1007,42164485.743801,-1925.103903,70916.253583,0.000000,7546.000000,0.000000,1000.00,0,2
84,850.00,1008,42164534.899584,80974.150883,-14965.706686,0.000000,7546.000000,0.000000,1000.00,1,2
85,860.00,1000,42170803.754343,-31685.121954,42464.883564,0.000000,7546.000000,0.000000,1000.00,0,0
85,860.00,1001,42157951.027386,-49433.173286,40234.439222,0.000000,7546.000000,0.000000,1000.00,0,0
85,860.00,1002,42163547.941037,38661.277429,-20282.329081,0.000000,7546.000000,0.000000,1000.00,1,0
85,860.00,1003,42172323.901360,40713.518388,32594.539415,0.000000,7546.000000,0.000000,1000.00,1,1
85,860.00,1004,42154326.011432,-77133.968811,-54415.263482,0.000000,7546.000000,0.000000,1000.00,1,1
